player_name,season,off_score_1,off_score_2,off_score_3,def_score,reb_score
Juan Pablo Vaulet,2020-2021,76.04136742315427,24.04481470841712,37.63286411950589,45.1307095662166,63.43004883654122
Faggiano,2020-2021,24.24590634875036,80.4653835104855,78.25337546681988,31.62884228669923,15.412237862683137
Clevin Hannah,2020-2021,22.005170927894284,88.59523125538638,95.403619649526,21.40189600689457,8.187302499281815
Andrew Albicy,2020-2021,23.21172076989371,77.33409939672508,55.15656420568802,60.327492099971266,3.131284113760414
Emanuel Ion Cate,2020-2021,90.83596667624246,7.67020970985349,16.69060614765872,77.85119218615341,94.34070669347888
Nemanja Radovic,2020-2021,95.05889112324046,25.07900028727377,36.82849755817294,81.47084171215168,79.24446997989084
Sadiel Rojas,2020-2021,47.31399023269176,29.014650962367135,33.46739442688882,24.188451594369432,68.198793450158
Tim Abromaitis,2020-2021,62.16604424016088,55.673656995116346,41.511060040218325,72.39299051996552,62.76931916116059
TJ Campbell,2020-2021,21.14334961218041,98.04653835104855,69.1180695202528,19.764435507038208,4.6394714162596955
Scott Eatherton,2020-2021,84.02757828210284,35.04740017236426,30.364837690318875,77.27664464234415,83.92703246193622
Adam Waczynski,2020-2021,48.922723355357654,60.384946854352194,81.81557023843723,53.60528583740305,28.15282964665326
Viny Okouo,2020-2021,99.39672507900028,8.388394139615054,26.831370295891983,64.57914392415972,93.30652111462223
Deon Thompson,2020-2021,77.391554151106,39.47141625969549,25.395001436368855,80.72392990519965,65.06750933639759
John Shurna,2020-2021,69.37661591496696,40.24705544383798,45.705257110025855,93.6512496409078,65.06750933639759
Steven Enoch,2020-2021,100.0,17.26515369146797,17.667336972134446,87.24504452743464,95.403619649526
Youssoupha Ndoye,2020-2021,97.58690031600116,11.979316288422869,13.444412525136451,99.13817868428612,87.90577420281528
Alec Peters,2020-2021,70.9566216604424,80.03447285262855,48.29072105716748,61.016949152542374,62.76931916116059
Nicholas Kay,2020-2021,78.48319448434357,26.457914392415972,32.2608445848894,88.7388681413387,75.92645791439242
Achille Polonara,2020-2021,77.13300775639183,83.88394139615053,57.25366274059178,90.14650962367136,73.91554151106004
Alec Brown,2020-2021,32.83539212869865,40.01723642631428,31.3415685147946,51.364550416546976,61.706406205113474
Jan Span,2020-2021,18.213157138753232,79.71847170353347,87.04395288710141,5.573111174949727,1.6087331226659007
Ruben Guerrero,2020-2021,79.689744326343,1.2640045963803506,1.694915254237288,76.58718758977305,89.93105429474288
Aleksa Avramovic,2020-2021,62.51077276644642,79.80465383510486,61.96495259982764,86.98649813272048,16.862970410801495
Christian Eyenga,2020-2021,83.62539500143636,51.82418845159437,58.7762137316863,94.45561620224072,47.84544671071531
Seth Hinrichs,2020-2021,67.13588049411089,18.270611893134156,53.69146796897443,44.268888250502734,74.66245331801207
